,bodyId_pre,bodyId_post,roi,weight,type_pre,instance_pre,order_pre,hemisphere_pre,index_pre,index_fix_pre,type_post,instance_post,order_post,hemisphere_post,index_post,index_fix_post
693,663190769,942491983,EB,6,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R6,3,R,6,6
694,663190769,1197993940,EB,5,PENa,PEN_a(PB06a)_R6,0,R,6,6,PENb,PEN_b(PB06b)_R6,1,R,6,6
695,663190769,1380495496,EB,12,PENa,PEN_a(PB06a)_R6,0,R,6,6,PENa,PEN_a(PB06a)_L6,0,L,6,4
696,663190769,5813022281,EB,18,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_L4,3,L,4,6
697,663190769,5813027103,EB,44,PENa,PEN_a(PB06a)_R6,0,R,6,6,EPG,EPG(PB08)_R5,3,R,5,5
698,663562172,416642425,EB,13,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R4,3,R,4,4
699,663562172,478375456,EB,56,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R3,3,R,3,3
700,663562172,508793049,EB,4,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENa,PEN_a(PB06a)_L7,0,L,7,3
701,663562172,509410587,EB,6,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
702,663562172,541118908,EB,49,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R3,3,R,3,3
703,663562172,541870397,EB,24,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
704,663562172,569775058,EB,14,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENb,PEN_b(PB06b)_R4,1,R,4,4
705,663562172,632544268,EB,5,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R2,3,R,2,2
706,663562172,695629525,EB,10,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R2,3,R,2,2
707,663562172,788794171,EB,10,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
708,663562172,912601268,EB,29,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
709,663562172,1004014587,EB,5,PENb,PEN_b(PB06b)_R4,1,R,4,4,PEG,PEG(PB07)_L7,2,L,7,3
710,663562172,1004017998,EB,37,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L7,3,L,7,3
711,663562172,1035045015,EB,52,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L7,3,L,7,3
712,663562172,1065410141,EB,5,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L8,3,L,8,2
713,663562172,1127471692,EB,4,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENa,PEN_a(PB06a)_L8,0,L,8,2
714,663562172,1353544607,EB,13,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENb,PEN_b(PB06b)_L8,1,L,8,2
715,663562172,5813012006,EB,26,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_L7,3,L,7,3
716,663562172,5813056953,EB,6,PENb,PEN_b(PB06b)_R4,1,R,4,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
717,663562172,5813080838,EB,50,PENb,PEN_b(PB06b)_R4,1,R,4,4,EPG,EPG(PB08)_R3,3,R,3,3
718,664645558,416642425,EB,21,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R4,3,R,4,4
719,664645558,478375456,EB,4,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R3,3,R,3,3
720,664645558,541870397,EB,6,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L6,3,L,6,4
721,664645558,633546217,EB,14,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R4,3,R,4,4
722,664645558,634962055,EB,19,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L4,3,L,4,6
723,664645558,663190769,EB,5,PENa,PEN_a(PB06a)_L6,0,L,6,4,PENa,PEN_a(PB06a)_R6,0,R,6,6
724,664645558,664650297,EB,4,PENa,PEN_a(PB06a)_L6,0,L,6,4,PENb,PEN_b(PB06b)_L6,1,L,6,4
725,664645558,665314820,EB,16,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L4,3,L,4,6
726,664645558,694920753,EB,43,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R5,3,R,5,5
727,664645558,695956656,EB,26,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R4,3,R,4,4
728,664645558,696362840,EB,27,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L5,3,L,5,5
729,664645558,725951521,EB,43,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R5,3,R,5,5
730,664645558,758419409,EB,5,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L3,3,L,3,7
731,664645558,788794171,EB,4,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L6,3,L,6,4
732,664645558,789126240,EB,38,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L5,3,L,5,5
733,664645558,819828986,EB,35,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L5,3,L,5,5
734,664645558,847336755,EB,11,PENa,PEN_a(PB06a)_L6,0,L,6,4,PENa,PEN_a(PB06a)_R6,0,R,6,6
735,664645558,879183317,EB,4,PENa,PEN_a(PB06a)_L6,0,L,6,4,PENb,PEN_b(PB06b)_L6,1,L,6,4
736,664645558,910438331,EB,9,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R6,3,R,6,6
737,664645558,910447075,EB,4,PENa,PEN_a(PB06a)_L6,0,L,6,4,PENa,PEN_a(PB06a)_R5,0,R,5,5
738,664645558,941123755,EB,6,PENa,PEN_a(PB06a)_L6,0,L,6,4,PENb,PEN_b(PB06b)_R6,1,R,6,6
739,664645558,941132434,EB,12,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R6,3,R,6,6
740,664645558,942491983,EB,6,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R6,3,R,6,6
741,664645558,1380495496,EB,6,PENa,PEN_a(PB06a)_L6,0,L,6,4,PENa,PEN_a(PB06a)_L6,0,L,6,4
742,664645558,5813022281,EB,25,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_L4,3,L,4,6
743,664645558,5813027103,EB,51,PENa,PEN_a(PB06a)_L6,0,L,6,4,EPG,EPG(PB08)_R5,3,R,5,5
744,664650297,416642425,EB,4,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_R4,3,R,4,4
745,664650297,634962055,EB,11,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_L4,3,L,4,6
746,664650297,663190769,EB,4,PENb,PEN_b(PB06b)_L6,1,L,6,4,PENa,PEN_a(PB06a)_R6,0,R,6,6
747,664650297,665314820,EB,4,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_L4,3,L,4,6
748,664650297,694920753,EB,36,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_R5,3,R,5,5
749,664650297,695956656,EB,15,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_R4,3,R,4,4
750,664650297,696362840,EB,24,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_L5,3,L,5,5
751,664650297,725951521,EB,26,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_R5,3,R,5,5
752,664650297,789126240,EB,40,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_L5,3,L,5,5
753,664650297,819828986,EB,38,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_L5,3,L,5,5
754,664650297,879183317,EB,10,PENb,PEN_b(PB06b)_L6,1,L,6,4,PENb,PEN_b(PB06b)_L6,1,L,6,4
755,664650297,941123755,EB,8,PENb,PEN_b(PB06b)_L6,1,L,6,4,PENb,PEN_b(PB06b)_R6,1,R,6,6
756,664650297,1197993940,EB,10,PENb,PEN_b(PB06b)_L6,1,L,6,4,PENb,PEN_b(PB06b)_R6,1,R,6,6
757,664650297,5813022281,EB,12,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_L4,3,L,4,6
758,664650297,5813027103,EB,25,PENb,PEN_b(PB06b)_L6,1,L,6,4,EPG,EPG(PB08)_R5,3,R,5,5
759,665314820,387023620,PB,18,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_L4,1,L,4,6
760,665314820,449438847,EB,5,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L3,3,L,3,7
761,665314820,539462336,PB,25,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_L4,1,L,4,6
762,665314820,634962055,EB,22,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L4,3,L,4,6
763,665314820,634962055,PB,2,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L4,3,L,4,6
764,665314820,663190769,EB,9,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_R6,0,R,6,6
765,665314820,693755250,EB,26,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_R7,1,R,7,7
766,665314820,694920753,EB,7,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R5,3,R,5,5
767,665314820,725951521,EB,4,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R5,3,R,5,5
769,665314820,757055317,PB,22,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L4,0,L,4,6
770,665314820,757055317,EB,1,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L4,0,L,4,6
771,665314820,758419409,EB,7,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L3,3,L,3,7
772,665314820,849482511,PB,28,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L4,0,L,4,6
773,665314820,849482511,EB,2,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L4,0,L,4,6
775,665314820,910438331,EB,16,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R6,3,R,6,6
793,665314820,912147912,EB,14,EPG,EPG(PB08)_L4,3,L,4,6,PEG,PEG(PB07)_R6,2,R,6,6
795,665314820,941132434,EB,35,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R6,3,R,6,6
799,665314820,942491983,EB,29,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R6,3,R,6,6
800,665314820,942587380,PB,119,EPG,EPG(PB08)_L4,3,L,4,6,PEG,PEG(PB07)_L4,2,L,4,6
801,665314820,942587380,EB,12,EPG,EPG(PB08)_L4,3,L,4,6,PEG,PEG(PB07)_L4,2,L,4,6
803,665314820,1002507131,EB,20,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_R7,0,R,7,7
805,665314820,1631450739,EB,28,EPG,EPG(PB08)_L4,3,L,4,6,PENb,PEN_b(PB06b)_L5,1,L,5,5
806,665314820,5813022281,EB,40,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L4,3,L,4,6
807,665314820,5813022281,PB,2,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_L4,3,L,4,6
808,665314820,5813027103,EB,6,EPG,EPG(PB08)_L4,3,L,4,6,EPG,EPG(PB08)_R5,3,R,5,5
810,665314820,5813080979,EB,33,EPG,EPG(PB08)_L4,3,L,4,6,PENa,PEN_a(PB06a)_L5,0,L,5,5
811,693755250,449438847,EB,39,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_L3,3,L,3,7
812,693755250,634962055,EB,21,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_L4,3,L,4,6
813,693755250,665314820,EB,49,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_L4,3,L,4,6
814,693755250,694920753,EB,17,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_R5,3,R,5,5
815,693755250,725951521,EB,8,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_R5,3,R,5,5
816,693755250,758419409,EB,31,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_L3,3,L,3,7
817,693755250,910438331,EB,51,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_R6,3,R,6,6
818,693755250,912147912,EB,6,PENb,PEN_b(PB06b)_R7,1,R,7,7,PEG,PEG(PB07)_R6,2,R,6,6
819,693755250,941132434,EB,59,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_R6,3,R,6,6
820,693755250,942491983,EB,53,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_R6,3,R,6,6
821,693755250,1002507131,EB,4,PENb,PEN_b(PB06b)_R7,1,R,7,7,PENa,PEN_a(PB06a)_R7,0,R,7,7
822,693755250,1631450739,EB,9,PENb,PEN_b(PB06b)_R7,1,R,7,7,PENb,PEN_b(PB06b)_L5,1,L,5,5
823,693755250,5813022281,EB,39,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_L4,3,L,4,6
824,693755250,5813027103,EB,4,PENb,PEN_b(PB06b)_R7,1,R,7,7,EPG,EPG(PB08)_R5,3,R,5,5
825,694920753,634962055,EB,25,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_L4,3,L,4,6
826,694920753,663190769,EB,13,EPG,EPG(PB08)_R5,3,R,5,5,PENa,PEN_a(PB06a)_R6,0,R,6,6
827,694920753,664645558,EB,25,EPG,EPG(PB08)_R5,3,R,5,5,PENa,PEN_a(PB06a)_L6,0,L,6,4
828,694920753,664650297,EB,24,EPG,EPG(PB08)_R5,3,R,5,5,PENb,PEN_b(PB06b)_L6,1,L,6,4
829,694920753,665314820,EB,6,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_L4,3,L,4,6
830,694920753,693755250,EB,8,EPG,EPG(PB08)_R5,3,R,5,5,PENb,PEN_b(PB06b)_R7,1,R,7,7
831,694920753,695956656,EB,5,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_R4,3,R,4,4
832,694920753,696362840,EB,5,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_L5,3,L,5,5
833,694920753,725951521,EB,32,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_R5,3,R,5,5
835,694920753,758419409,EB,4,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_L3,3,L,3,7
836,694920753,789126240,EB,9,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_L5,3,L,5,5
837,694920753,819828986,EB,7,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_L5,3,L,5,5
838,694920753,847336755,EB,19,EPG,EPG(PB08)_R5,3,R,5,5,PENa,PEN_a(PB06a)_R6,0,R,6,6
839,694920753,849421763,PB,25,EPG,EPG(PB08)_R5,3,R,5,5,PENb,PEN_b(PB06b)_R5,1,R,5,5
840,694920753,879183317,EB,10,EPG,EPG(PB08)_R5,3,R,5,5,PENb,PEN_b(PB06b)_L6,1,L,6,4
841,694920753,880875861,EB,5,EPG,EPG(PB08)_R5,3,R,5,5,PEG,PEG(PB07)_L5,2,L,5,5
843,694920753,910438331,EB,6,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_R6,3,R,6,6
845,694920753,910447075,PB,12,EPG,EPG(PB08)_R5,3,R,5,5,PENa,PEN_a(PB06a)_R5,0,R,5,5
862,694920753,941123755,EB,20,EPG,EPG(PB08)_R5,3,R,5,5,PENb,PEN_b(PB06b)_R6,1,R,6,6
863,694920753,941132434,EB,7,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_R6,3,R,6,6
867,694920753,942173776,PB,11,EPG,EPG(PB08)_R5,3,R,5,5,PEG,PEG(PB07)_R4,2,R,4,4
869,694920753,942587380,EB,9,EPG,EPG(PB08)_R5,3,R,5,5,PEG,PEG(PB07)_L4,2,L,4,6
870,694920753,1002507131,EB,21,EPG,EPG(PB08)_R5,3,R,5,5,PENa,PEN_a(PB06a)_R7,0,R,7,7
872,694920753,1197993940,EB,18,EPG,EPG(PB08)_R5,3,R,5,5,PENb,PEN_b(PB06b)_R6,1,R,6,6
873,694920753,1380495496,EB,14,EPG,EPG(PB08)_R5,3,R,5,5,PENa,PEN_a(PB06a)_L6,0,L,6,4
874,694920753,1631450739,EB,9,EPG,EPG(PB08)_R5,3,R,5,5,PENb,PEN_b(PB06b)_L5,1,L,5,5
875,694920753,5813014882,PB,70,EPG,EPG(PB08)_R5,3,R,5,5,PEG,PEG(PB07)_R5,2,R,5,5
876,694920753,5813014882,EB,20,EPG,EPG(PB08)_R5,3,R,5,5,PEG,PEG(PB07)_R5,2,R,5,5
877,694920753,5813022281,EB,20,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_L4,3,L,4,6
878,694920753,5813027103,EB,16,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_R5,3,R,5,5
879,694920753,5813027103,PB,1,EPG,EPG(PB08)_R5,3,R,5,5,EPG,EPG(PB08)_R5,3,R,5,5
881,694920753,5813080979,EB,15,EPG,EPG(PB08)_R5,3,R,5,5,PENa,PEN_a(PB06a)_L5,0,L,5,5
882,695629525,509410587,EB,4,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R4,0,R,4,4
883,695629525,570461892,EB,45,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R3,0,R,3,3
884,695629525,632544268,EB,54,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R2,3,R,2,2
885,695629525,632544268,PB,1,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R2,3,R,2,2
886,695629525,634608104,EB,4,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_L2,0,L,2,8
887,695629525,724280817,PB,14,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_R2,1,R,2,2
911,695629525,972555509,PB,91,EPG,EPG(PB08)_R2,3,R,2,2,PEG,PEG(PB07)_R2,2,R,2,2
912,695629525,972555509,EB,20,EPG,EPG(PB08)_R2,3,R,2,2,PEG,PEG(PB07)_R2,2,R,2,2
913,695629525,972892437,PB,24,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R2,0,R,2,2
914,695629525,972892437,EB,2,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R2,0,R,2,2
915,695629525,973566036,EB,37,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_R3,1,R,3,3
916,695629525,1004017998,EB,5,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L7,3,L,7,3
917,695629525,1035045015,EB,10,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L7,3,L,7,3
918,695629525,1065410141,EB,31,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L8,3,L,8,2
919,695629525,1127471692,EB,11,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_L8,0,L,8,2
920,695629525,1127476096,EB,16,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L8,3,L,8,2
921,695629525,1167995070,EB,15,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L8,3,L,8,2
922,695629525,1168664495,EB,5,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L8,3,L,8,2
923,695629525,1220576923,EB,19,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_L9,0,L,9,1
924,695629525,1220584946,EB,17,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_L9,1,L,9,1
925,695629525,1600083889,EB,27,EPG,EPG(PB08)_R2,3,R,2,2,PENb,PEN_b(PB06b)_L9,1,L,9,1
926,695629525,5813012006,EB,20,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_L7,3,L,7,3
927,695629525,5813014873,EB,5,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R1,3,R,1,1
929,695629525,5813056953,EB,9,EPG,EPG(PB08)_R2,3,R,2,2,PENa,PEN_a(PB06a)_R4,0,R,4,4
931,695629525,5813077544,EB,10,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R1,3,R,1,1
932,695629525,5813080838,EB,6,EPG,EPG(PB08)_R2,3,R,2,2,EPG,EPG(PB08)_R3,3,R,3,3
933,695956656,416642425,EB,21,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_R4,3,R,4,4
934,695956656,478375456,EB,4,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_R3,3,R,3,3
935,695956656,508793049,EB,22,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_L7,0,L,7,3
936,695956656,509410587,PB,16,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
937,695956656,541870397,EB,5,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
938,695956656,569775058,PB,19,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_R4,1,R,4,4
939,695956656,633546217,EB,30,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_R4,3,R,4,4
940,695956656,663190769,EB,11,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R6,0,R,6,6
941,695956656,663562172,PB,14,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_R4,1,R,4,4
942,695956656,664645558,EB,7,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_L6,0,L,6,4
943,695956656,696362840,EB,28,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L5,3,L,5,5
944,695956656,788794171,EB,13,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L6,3,L,6,4
945,695956656,789126240,EB,5,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L5,3,L,5,5
946,695956656,819828986,EB,9,EPG,EPG(PB08)_R4,3,R,4,4,EPG,EPG(PB08)_L5,3,L,5,5
947,695956656,847336755,EB,15,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R6,0,R,6,6
948,695956656,849421763,EB,21,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_R5,1,R,5,5
949,695956656,880875861,EB,5,EPG,EPG(PB08)_R4,3,R,4,4,PEG,PEG(PB07)_L5,2,L,5,5
953,695956656,910447075,EB,22,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R5,0,R,5,5
974,695956656,942173776,PB,77,EPG,EPG(PB08)_R4,3,R,4,4,PEG,PEG(PB07)_R4,2,R,4,4
975,695956656,942173776,EB,20,EPG,EPG(PB08)_R4,3,R,4,4,PEG,PEG(PB07)_R4,2,R,4,4
977,695956656,1197993940,EB,4,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_R6,1,R,6,6
978,695956656,1318109929,EB,31,EPG,EPG(PB08)_R4,3,R,4,4,PENb,PEN_b(PB06b)_L7,1,L,7,3
979,695956656,1380495496,EB,8,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_L6,0,L,6,4
980,695956656,5813056953,PB,16,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
981,695956656,5813056953,EB,1,EPG,EPG(PB08)_R4,3,R,4,4,PENa,PEN_a(PB06a)_R4,0,R,4,4
983,696362840,416642425,EB,11,EPG,EPG(PB08)_L5,3,L,5,5,EPG,EPG(PB08)_R4,3,R,4,4
984,696362840,508793049,EB,4,EPG,EPG(PB08)_L5,3,L,5,5,PENa,PEN_a(PB06a)_L7,0,L,7,3
985,696362840,633546217,EB,14,EPG,EPG(PB08)_L5,3,L,5,5,EPG,EPG(PB08)_R4,3,R,4,4
986,696362840,663190769,EB,16,EPG,EPG(PB08)_L5,3,L,5,5,PENa,PEN_a(PB06a)_R6,0,R,6,6
987,696362840,664645558,EB,13,EPG,EPG(PB08)_L5,3,L,5,5,PENa,PEN_a(PB06a)_L6,0,L,6,4
988,696362840,664650297,EB,12,EPG,EPG(PB08)_L5,3,L,5,5,PENb,PEN_b(PB06b)_L6,1,L,6,4
989,696362840,694920753,EB,5,EPG,EPG(PB08)_L5,3,L,5,5,EPG,EPG(PB08)_R5,3,R,5,5
990,696362840,695956656,EB,22,EPG,EPG(PB08)_L5,3,L,5,5,EPG,EPG(PB08)_R4,3,R,4,4
991,696362840,725951521,EB,4,EPG,EPG(PB08)_L5,3,L,5,5,EPG,EPG(PB08)_R5,3,R,5,5
992,696362840,789126240,EB,12,EPG,EPG(PB08)_L5,3,L,5,5,EPG,EPG(PB08)_L5,3,L,5,5
993,696362840,789126240,PB,1,EPG,EPG(PB08)_L5,3,L,5,5,EPG,EPG(PB08)_L5,3,L,5,5
994,696362840,819828986,EB,17,EPG,EPG(PB08)_L5,3,L,5,5,EPG,EPG(PB08)_L5,3,L,5,5
995,696362840,847336755,EB,21,EPG,EPG(PB08)_L5,3,L,5,5,PENa,PEN_a(PB06a)_R6,0,R,6,6
996,696362840,879183317,EB,9,EPG,EPG(PB08)_L5,3,L,5,5,PENb,PEN_b(PB06b)_L6,1,L,6,4
999,696362840,880875861,PB,112,EPG,EPG(PB08)_L5,3,L,5,5,PEG,PEG(PB07)_L5,2,L,5,5
1000,696362840,880875861,EB,13,EPG,EPG(PB08)_L5,3,L,5,5,PEG,PEG(PB07)_L5,2,L,5,5
1002,696362840,881898734,PB,6,EPG,EPG(PB08)_L5,3,L,5,5,PEG,PEG(PB07)_L6,2,L,6,4
1005,696362840,910447075,EB,13,EPG,EPG(PB08)_L5,3,L,5,5,PENa,PEN_a(PB06a)_R5,0,R,5,5
1024,696362840,941123755,EB,13,EPG,EPG(PB08)_L5,3,L,5,5,PENb,PEN_b(PB06b)_R6,1,R,6,6
1029,696362840,1197993940,EB,15,EPG,EPG(PB08)_L5,3,L,5,5,PENb,PEN_b(PB06b)_R6,1,R,6,6
1030,696362840,1318109929,EB,6,EPG,EPG(PB08)_L5,3,L,5,5,PENb,PEN_b(PB06b)_L7,1,L,7,3
1031,696362840,1380495496,EB,9,EPG,EPG(PB08)_L5,3,L,5,5,PENa,PEN_a(PB06a)_L6,0,L,6,4
